datetime,open,high,low,close
2024-03-21T00:00:00.000000,175.45322885093574,175.8892630091755,169.29922879245808,169.82444763183594
2024-03-22T00:00:00.000000,170.21095802650942,171.48933248689517,168.5262926884995,170.7262725830078
2024-03-25T00:00:00.000000,169.03166954174233,170.3893089389317,167.92176032191367,169.30914306640625
2024-03-26T00:00:00.000000,168.4668059986792,169.87399750483326,168.0505957042821,168.17942810058594
2024-03-27T00:00:00.000000,168.87312383270142,172.0343565405087,168.57582642397568,171.74696350097656
2024-03-28T00:00:00.000000,170.2010103030642,170.67667701496117,168.97218824939392,169.93344116210938
2024-04-01T00:00:00.000000,169.64609346633853,169.70554992575666,167.9515087670476,168.49655151367188
2024-04-02T00:00:00.000000,167.55514751320567,167.81279724986138,166.71280722151346,167.3173065185547
2024-04-03T00:00:00.000000,167.26773529316293,169.140689438472,167.05963767767048,168.11997985839844
2024-04-04T00:00:00.000000,168.7541832986243,170.3694875068381,167.29745483398438,167.29745483398438
2024-04-05T00:00:00.000000,168.06051777285862,168.85330584999502,167.4262903353845,168.0506134033203
2024-04-08T00:00:00.000000,167.50554175274334,167.67400673287588,166.72267330140122,166.93077087402344
2024-04-09T00:00:00.000000,167.17853275073267,168.5460917055098,166.83169838821917,168.13978576660156
2024-04-10T00:00:00.000000,167.27765088979615,167.56502882108228,165.60289002910008,166.266845703125
2024-04-11T00:00:00.000000,166.8217782077108,173.87757491447604,166.64340884278624,173.4613494873047
2024-04-12T00:00:00.000000,172.68837774790788,176.75140669942581,172.63884078505302,174.95773315429688
2024-04-15T00:00:00.000000,173.77847120218846,175.0370216134587,170.94426424521788,171.13255310058594
2024-04-16T00:00:00.000000,170.20103782824683,172.1929047923956,166.75242714722782,167.8524169921875
2024-04-17T00:00:00.000000,168.08035923089483,169.11097325425362,166.48487854003906,166.48487854003906
2024-04-18T00:00:00.000000,166.51456987389489,167.11906901091456,165.0479219314042,165.5334930419922
2024-04-19T00:00:00.000000,164.7109957890585,164.89926951971245,162.6002009445124,163.51190185546875
2024-04-22T00:00:00.000000,164.02723892062434,165.75153680925646,163.28400290071727,164.34434509277344
2024-04-23T00:00:00.000000,163.85875133255257,165.54341638804536,163.43262154349364,165.39476013183594
2024-04-24T00:00:00.000000,165.03800691456527,167.77312477902248,164.71099641624178,167.4956512451172
2024-04-25T00:00:00.000000,168.0010494911784,169.07131105182287,166.63349053238153,168.35780334472656
2024-04-26T00:00:00.000000,168.3478879652858,169.79471202253325,167.6541890412428,167.7731170654297
2024-04-29T00:00:00.000000,171.80640930182136,174.44242297655094,171.53885525962073,171.93524169921875
2024-04-30T00:00:00.000000,171.76676673002254,173.4117990890393,168.46679764398493,168.7938232421875
2024-05-01T00:00:00.000000,168.05059058657778,171.15236652369296,167.58482822154218,167.7731170654297
2024-05-02T00:00:00.000000,170.95415273119292,171.85594920671264,169.34876810707777,171.46946716308594
2024-05-03T00:00:00.000000,184.96661732338913,185.31346675883958,181.01261238934663,181.7261199951172
2024-05-06T00:00:00.000000,180.70545548743195,182.53876191493006,178.7928536161005,180.07122802734375
2024-05-07T00:00:00.000000,181.79549235772294,183.2324120279765,179.68471275097576,180.7549591064453
2024-05-08T00:00:00.000000,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125
2024-05-09T00:00:00.000000,180.91352883975787,182.99459544718977,180.4675903156434,182.90541076660156
2024-05-10T00:00:00.000000,183.48093424482693,183.669478466616,180.73220418072017,181.6451416015625
2024-05-13T00:00:00.000000,184.01680743143146,185.6640710757596,183.2030934113359,184.85035705566406
2024-05-14T00:00:00.000000,186.0709344816443,186.8548800445926,184.8602962551219,185.99154663085938
2024-05-15T00:00:00.000000,186.46787049037354,189.18683240943687,185.9320062923224,188.26397705078125
2024-05-16T00:00:00.000000,189.00821119957226,189.6333810173086,188.2044300863017,188.38304138183594
2024-05-17T00:00:00.000000,188.05558877384672,189.34561487480414,187.72811956148706,188.41282653808594
2024-05-20T00:00:00.000000,187.87695420764547,190.44707314635468,187.5594028379898,189.57382202148438
2024-05-21T00:00:00.000000,189.62343971650407,191.25085261805762,189.4547462309282,190.873779296875
2024-05-22T00:00:00.000000,190.79440205142186,191.3401840301744,188.8097513226368,189.43490600585938
2024-05-23T00:00:00.000000,189.51429520164533,189.5341459487459,185.19768892080702,185.44577026367188
2024-05-24T00:00:00.000000,187.37087155015982,189.11735863774422,186.59684388111853,188.52195739746094
2024-05-28T00:00:00.000000,190.04019905563405,191.51876909707792,187.6487067626696,188.53187561035156
2024-05-29T00:00:00.000000,188.15481585355153,190.7745542503335,188.05557725890648,188.82958984375
2024-05-30T00:00:00.000000,189.29598343446253,190.70508365256933,189.16699143181853,189.82191467285156
2024-05-31T00:00:00.000000,189.9707702687458,191.09210277636024,188.45251367186646,190.77455139160156
2024-06-03T00:00:00.000000,191.41954585254337,193.49351725389894,191.04247253185534,192.54087829589844
2024-06-04T00:00:00.000000,193.14619663099631,193.82098571162214,191.54855228534223,192.85842895507812
2024-06-05T00:00:00.000000,193.9003813531384,195.38886948576234,193.37445009094603,194.3667755126953
2024-06-06T00:00:00.000000,194.18811636709813,194.9918973380364,192.6797778579425,192.98739624023438
2024-06-07T00:00:00.000000,193.15613762673084,195.4285713258788,192.65005711175448,195.3789520263672
2024-06-10T00:00:00.000000,195.38883614317194,195.7857753291456,190.67529119421684,191.63784790039062
2024-06-11T00:00:00.000000,192.16377479587797,205.57009834825277,192.14393919328205,205.56016540527344
2024-06-12T00:00:00.000000,205.7785169434978,218.5100538646653,205.3121227860245,211.43478393554688
2024-06-13T00:00:00.000000,213.09195736730385,215.08652592836702,209.9760562824749,212.59579467773438
2024-06-14T00:00:00.000000,212.20877015870124,213.51863167298376,209.67833763090172,210.8592071533203
2024-06-17T00:00:00.000000,211.7324642876032,217.26964179829142,211.08745883873982,215.00714111328125
2024-06-18T00:00:00.000000,215.9200623200828,216.95208913019513,211.36529274424583,212.6453857421875
2024-06-20T00:00:00.000000,212.28813739547695,212.59577094768608,207.2471383568116,208.0707550048828
2024-06-21T00:00:00.000000,208.77533580800622,210.26382387597764,205.5205097773767,205.89759826660156
2024-06-24T00:00:00.000000,206.12582769938734,211.06760381745957,205.00449518251241,206.5426025390625
2024-06-25T00:00:00.000000,207.54485732874397,209.75775393646785,207.0090082596573,207.46548461914062
2024-06-26T00:00:00.000000,209.87680350658064,213.21101716086312,209.02340313251779,211.61337280273438
2024-06-27T00:00:00.000000,213.04233172557286,214.0842763709762,210.7202940415425,212.4568634033203
2024-06-28T00:00:00.000000,214.1140398112984,214.41174043740799,208.68601906723538,209.00355529785156
2024-07-01T00:00:00.000000,210.46227761796723,215.84067914098924,210.29358412725625,215.08651733398438
2024-07-02T00:00:00.000000,214.49109278116705,218.6886394133838,213.44916340119858,218.57948303222656
2024-07-03T00:00:00.000000,218.31157833867707,219.8496856689453,217.34902153194005,219.8496856689453
2024-07-05T00:00:00.000000,219.94891212590596,224.71207692855523,219.94891212590596,224.60292053222656
2024-07-08T00:00:00.000000,225.34715532852172,226.1013322692385,221.53662969916704,226.07156372070312
2024-07-09T00:00:00.000000,226.18069804264906,227.63941744293055,224.63267299949706,226.92494201660156
2024-07-10T00:00:00.000000,227.54022056792812,231.2912094233167,227.49060126886744,231.1919708251953
2024-07-11T00:00:00.000000,229.61417679228308,230.6065022056456,224.0373128145247,225.82350158691406
2024-07-12T00:00:00.000000,227.1631286162611,230.8545803134063,226.92496506939614,228.77069091796875
2024-07-15T00:00:00.000000,234.66509753137677,235.409341553401,231.30111515749465,232.60105895996094
2024-07-16T00:00:00.000000,233.19646408342908,234.4567215545301,230.54695713829173,233.01785278320312
2024-07-17T00:00:00.000000,227.6890306172661,229.68361410453295,224.90059902579642,227.1234130859375
2024-07-18T00:00:00.000000,228.51267855827928,228.67145424701283,220.56415801938329,222.45948791503906
2024-07-19T00:00:00.000000,223.09456601818903,225.05936573868797,221.56637668093765,222.58847045898438
2024-07-22T00:00:00.000000,225.26777593230437,226.03187070395737,221.3778623137636,222.24119567871094
2024-07-23T00:00:00.000000,222.64803919770813,225.19832267550643,220.97100689389265,223.2831268310547
2024-07-24T00:00:00.000000,222.280880842846,223.0747441599071,215.46361045876344,216.86277770996094
2024-07-25T00:00:00.000000,217.24978234747041,219.15506035064124,212.97286249707204,215.8208465576172
2024-07-26T00:00:00.000000,217.02155779536062,217.80550332568987,214.35220009781358,216.28724670410156
2024-07-29T00:00:00.000000,215.29493390237633,217.61697179557376,214.0942134588753,216.5651092529297
2024-07-30T00:00:00.000000,217.50779485320817,218.63904514115285,214.46134877521007,217.12078857421875
2024-07-31T00:00:00.000000,219.74053796301214,222.10227724921992,218.93675681546986,220.37562561035156
2024-08-01T00:00:00.000000,222.64802807062824,222.7571844619209,215.35444602521784,216.6841583251953
2024-08-02T00:00:00.000000,217.46809553371503,223.86860618805187,216.0391597412521,218.1726531982422
2024-08-05T00:00:00.000000,197.56204548052773,211.8614570593827,194.49576385779395,207.66392517089844
2024-08-06T00:00:00.000000,203.72440665766518,208.37841518370308,199.52687447574846,205.63958740234375
2024-08-07T00:00:00.000000,205.3120832934174,212.000360770617,204.80600287893913,208.20968627929688
2024-08-08T00:00:00.000000,211.4744658055274,212.55609685346144,207.22731432081122,211.6729278564453
2024-08-09T00:00:00.000000,210.47223285968454,215.11630867247783,210.34322570654538,214.58045959472656
2024-08-12T00:00:00.000000,214.65990347975702,218.07744081285009,214.19296955440146,216.11036682128906
2024-08-13T00:00:00.000000,217.58072790378117,220.44193777769505,217.58072790378117,219.82598876953125
2024-08-14T00:00:00.000000,219.1305366370634,221.574473844181,218.2662040703635,220.2730255126953
2024-08-15T00:00:00.000000,223.13425172393934,223.87935717471936,221.30624816369337,223.2534637451172
2024-08-16T00:00:00.000000,222.45869413327577,225.34970708383625,222.19045191126241,224.57479858398438
2024-08-19T00:00:00.000000,224.2469437652095,224.51518597934856,221.58442566604344,224.41583251953125
2024-08-20T00:00:00.000000,224.2966078109087,225.68746521443902,223.97868888483964,225.03176879882812
2024-08-21T00:00:00.000000,225.04174306182065,226.49220666639903,223.58133501497932,224.92251586914062
2024-08-22T00:00:00.000000,226.30343225653021,226.84984597984075,222.43881906323927,223.06471252441406
2024-08-23T00:00:00.000000,224.18732719786422,226.7306179936649,222.8660050723941,225.359619140625
2024-08-26T00:00:00.000000,225.28016094798537,225.79677167752968,222.42889539152742,225.69741821289062
2024-08-27T00:00:00.000000,224.52510403050715,227.356510742363,223.42234738221904,226.54185485839844
2024-08-28T00:00:00.000000,226.43257756563742,228.35991942602843,224.20719049274723,225.0119171142578
2024-08-29T00:00:00.000000,228.59836441740794,231.39995310375193,227.3863249726349,228.29037475585938
2024-08-30T00:00:00.000000,228.68779072729976,228.8964117856607,225.99546942021698,227.50555419921875
2024-09-03T00:00:00.000000,227.05847075546578,227.50553099413642,219.7266282681139,221.31619262695312
2024-09-04T00:00:00.000000,220.21346400536402,220.33267604173963,216.0607345474831,219.40875244140625
2024-09-05T00:00:00.000000,220.1836359939166,224.00850159902006,220.07435325324454,220.92874145507812
2024-09-06T00:00:00.000000,222.4884846157397,223.7700744804958,218.33577084564575,219.37892150878906
2024-09-09T00:00:00.000000,219.37892899374344,219.82598924771256,215.2957503769675,219.4683380126953
2024-09-10T00:00:00.000000,217.49131703149231,220.03460793809228,215.31560663834654,218.67355346679688
2024-09-11T00:00:00.000000,220.01475867053273,221.63411098197892,216.4680492147489,221.20692443847656
2024-09-12T00:00:00.000000,221.04795042006705,222.09110108310472,218.38544755210194,221.31619262695312
2024-09-13T00:00:00.000000,222.12091208096655,222.57790161811045,220.46181236980377,221.04795837402344
2024-09-16T00:00:00.000000,215.126845002842,215.80241517960704,212.52394807405793,214.90829467773438
2024-09-17T00:00:00.000000,214.34200737227792,215.48449636527135,213.10016491936787,215.37521362304688
2024-09-18T00:00:00.000000,216.13026348358338,221.25659276615585,216.12031904206836,219.24977111816406
2024-09-19T00:00:00.000000,223.52170475455895,228.32018565098164,223.16405353373213,227.37637329101562
2024-09-20T00:00:00.000000,228.46920754640476,231.56884144729943,226.1345376792504,226.71075439453125
2024-09-23T00:00:00.000000,225.8563676699032,227.95259834339626,224.33635371548323,224.99205017089844
2024-09-24T00:00:00.000000,227.15781488965328,227.85325878901892,224.25687274556688,225.88616943359375
2024-09-25T00:00:00.000000,223.46208007568333,225.80667911779153,222.5580303354434,224.89268493652344
2024-09-26T00:00:00.000000,225.81665178414175,227.00881759745033,223.9389864593978,226.03521728515625
2024-09-27T00:00:00.000000,226.9690772008412,228.02215721764472,225.81664372013879,226.30343627929688
2024-09-30T00:00:00.000000,228.5387415800987,231.47943115234375,228.1512873446241,231.47943115234375
2024-10-01T00:00:00.000000,228.02216122790813,228.15130254219565,222.27988260723768,224.7337646484375
2024-10-02T00:00:00.000000,224.41582711263038,225.8861642954019,221.56456176324298,225.30001831054688
2024-10-03T00:00:00.000000,223.67072564154154,225.3298253274289,221.8626109260752,224.197265625
2024-10-04T00:00:00.000000,226.41271278943105,226.5120662505933,222.66732681912907,225.3199005126953
2024-10-07T00:00:00.000000,223.0348997045567,224.21713611955545,219.885589131397,220.2432403564453
2024-10-08T00:00:00.000000,222.83619253711748,224.50522136577493,221.79304193960246,224.29660034179688
2024-10-09T00:00:00.000000,223.76015205132026,228.25065892191472,223.36276850208282,228.04202270507812
2024-10-10T00:00:00.000000,226.2935162493635,228.0022928156644,225.6874964769055,227.5452880859375
2024-10-11T00:00:00.000000,227.8035664938185,227.9128492283195,225.85635099522128,226.0649871826172
2024-10-14T00:00:00.000000,227.2075041009655,230.21772915238438,227.1081657950345,229.79054260253906
2024-10-15T00:00:00.000000,232.08542861457474,235.94011203523937,230.85351557312313,232.32386779785156
2024-10-16T00:00:00.000000,230.0885617348273,230.60515724916505,228.34003796565733,230.2673797607422
2024-10-17T00:00:00.000000,231.9066247344228,232.3238971476739,229.0156269629083,230.63497924804688
2024-10-18T00:00:00.000000,234.63867690560429,234.63867690560429,232.4828401919167,233.4663848876953
2024-10-21T00:00:00.000000,232.9199708414818,235.30431748145634,232.9199708414818,234.9367218017578
2024-10-22T00:00:00.000000,232.36362533760988,234.67842149785605,231.0820505913223,234.32077026367188
2024-10-23T00:00:00.000000,232.552368896012,233.6054487889833,226.2736066643371,229.2540283203125
2024-10-24T00:00:00.000000,228.47914643577636,229.3136761173618,226.91940013747097,229.0653076171875
2024-10-25T00:00:00.000000,228.2407111108546,231.69799621804017,228.07182235817814,229.89981079101562
2024-10-28T00:00:00.000000,231.79736647290133,233.1981533252385,231.03238723011694,231.8768310546875
2024-10-29T00:00:00.000000,231.5787930163908,232.80076177889833,230.80388451731673,232.1450653076172
2024-10-30T00:00:00.000000,231.0919876952183,231.9463759413976,228.05195968136482,228.59837341308594
2024-10-31T00:00:00.000000,227.84332326136388,228.33013097812315,223.89923027313517,224.4357147216797
2024-11-01T00:00:00.000000,219.5279346472888,223.87935529424118,218.83250593091054,221.4552764892578
2024-11-04T00:00:00.000000,219.54780947276666,221.33605042122997,218.2761640538016,220.56114196777344
2024-11-05T00:00:00.000000,220.35251908634842,222.4884819564664,219.6968226591573,221.9917449951172
2024-11-06T00:00:00.000000,221.15722727351368,224.59465366535846,219.7464961432124,221.26651000976562
2024-11-07T00:00:00.000000,223.16406118155706,226.39285156162418,223.10445516924474,225.99545288085938
2024-11-08T00:00:00.000000,225.9357792784742,227.4176895436531,225.17991383614745,225.7269287109375
2024-11-11T00:00:00.000000,223.77757009002366,224.47376393957063,220.29658566640109,223.01174926757812
2024-11-12T00:00:00.000000,223.33001798502116,224.36436096493557,222.14648085284745,223.01174926757812
2024-11-13T00:00:00.000000,222.79294167641658,225.4185978724207,221.54973296285615,223.89691162109375
2024-11-14T00:00:00.000000,223.7974607959322,227.62653447284012,223.77756520755418,226.98007202148438
2024-11-15T00:00:00.000000,225.1699449930133,225.6871240415238,223.05152776948486,223.77755737304688
2024-11-18T00:00:00.000000,224.02620376766677,228.49181480220403,223.94663659117114,226.78115844726562
2024-11-19T00:00:00.000000,225.74680903538962,228.90953992555222,225.4285554930197,227.0397491455078
2024-11-20T00:00:00.000000,226.82093350733243,228.68076882556113,224.66272507245372,227.75582885742188
2024-11-21T00:00:00.000000,227.63651765548505,228.90956230117874,224.4837418395179,227.27847290039062
2024-11-22T00:00:00.000000,226.82094518602503,229.46649702017746,226.82094518602503,228.62110900878906
2024-11-25T00:00:00.000000,230.2024695182051,231.982737654973,228.4918131754458,231.60479736328125
2024-11-26T00:00:00.000000,232.06231657216094,234.29015208323423,232.06231657216094,233.7829132080078
2024-11-27T00:00:00.000000,233.19611792325418,234.40949083683986,232.53970008294309,233.6536102294922
2024-11-29T00:00:00.000000,233.53426018813377,236.51796100091357,232.69882760276832,236.0405731201172
2024-12-02T00:00:00.000000,235.98089694287458,239.4817615684827,235.8714939748314,238.2882843017578
2024-12-03T00:00:00.000000,238.5070985351772,241.44106801091166,237.60203896586935,241.3316650390625
2024-12-04T00:00:00.000000,241.55048900644988,242.78375758332757,239.9392952788925,241.68972778320312
2024-12-05T00:00:00.000000,242.66437887636008,243.21137852046672,240.8144838697662,241.7195281982422
2024-12-06T00:00:00.000000,241.59025685240857,243.30091318780651,240.76476447856876,241.5206298828125
2024-12-09T00:00:00.000000,240.51612576959502,245.89673657618508,240.43655859300793,245.40939331054688
2024-12-10T00:00:00.000000,245.54865007065558,246.861485816723,244.0070681600661,246.4238739013672
2024-12-11T00:00:00.000000,246.61284788068906,249.43741460876686,244.92207178593077,245.1508331298828
2024-12-12T00:00:00.000000,245.54864477609476,247.3885997871069,244.34521203481492,246.6128387451172
2024-12-13T00:00:00.000000,246.47359279661413,247.9355922748061,244.90217516923994,246.7819061279297
2024-12-16T00:00:00.000000,246.64268436980004,250.01426601000418,246.30452004436617,249.6761016845703
2024-12-17T00:00:00.000000,248.72130738305802,252.45093348613432,248.42293425963442,252.1028289794922
2024-12-18T00:00:00.000000,250.79000225751088,252.89847930582897,246.39401822090946,246.70233154296875
2024-12-19T00:00:00.000000,246.15532490458142,250.6308762664829,245.7475488049507,248.43287658691406
2024-12-20T00:00:00.000000,246.69239156062656,253.6145845456153,244.35516822034685,253.10736083984375
2024-12-23T00:00:00.000000,253.38583418491564,254.26104280923545,252.07299848460428,253.88311767578125
2024-12-24T00:00:00.000000,254.10189725758943,256.80710520536127,253.90297174117552,256.79718017578125
2024-12-26T00:00:00.000000,256.7872242633273,258.6868506395932,256.2302692406472,257.6127014160156
2024-12-27T00:00:00.000000,256.42919055718573,257.29448932345014,251.68511699924173,254.2013702392578
2024-12-30T00:00:00.000000,250.85960874260036,252.1227129740064,249.3876539575231,250.82977294921875
2024-12-31T00:00:00.000000,251.0684930674946,251.90392569582917,248.07483671879714,249.05946350097656
2025-01-02T00:00:00.000000,247.57754859678104,247.74663833648884,240.50619200781614,242.52516174316406
2025-01-03T00:00:00.000000,242.03782653808594,242.85336358935695,240.5758118291158,242.03782653808594
2025-01-06T00:00:00.000000,242.98266113735735,245.98625772407811,241.87869116125097,243.66891479492188
2025-01-07T00:00:00.000000,241.6598944370817,244.21593900697974,240.03876048613398,240.8940887451172
2025-01-08T00:00:00.000000,240.60566285257053,242.38594639970384,238.7458272949175,241.3814239501953
2025-01-10T00:00:00.000000,238.70602211575698,238.85521627248303,231.73411285331812,235.56320190429688
2025-01-13T00:00:00.000000,232.2612269401141,233.39503269669683,228.47192915300568,233.12649536132812
2025-01-14T00:00:00.000000,233.47460320476435,234.8371551382162,231.20699165927476,232.01258850097656
2025-01-15T00:00:00.000000,233.36518970349533,237.66172623332486,233.15632396556444,236.57763671875
2025-01-16T00:00:00.000000,236.06047699847062,236.7168796666606,226.79110553013876,227.0198516845703
2025-01-17T00:00:00.000000,230.85887189963304,231.02794645733286,227.23864886634655,228.73049926757812
2025-01-21T00:00:00.000000,222.783001089375,223.20071739531107,218.1881065481907,221.43038940429688
2025-01-22T00:00:00.000000,218.59586314481808,222.90233985709415,218.59586314481808,222.61392211914062
2025-01-23T00:00:00.000000,223.51898889751178,225.7965406078772,221.09224303438072,222.44485473632812
2025-01-24T00:00:00.000000,223.5587751677507,224.40416321125562,220.207089142254,221.56964111328125
2025-01-27T00:00:00.000000,222.80290778981754,230.888727332658,222.76311661057002,228.61117553710938
2025-01-28T00:00:00.000000,229.59580038333414,238.88505261672515,229.5560092044273,236.9655303955078
2025-01-29T00:00:00.000000,232.84800364416722,238.5568232574634,232.73860067537262,238.05953979492188
2025-01-30T00:00:00.000000,237.3732826437262,239.48175963713217,235.92122345328548,236.2991485595703
2025-01-31T00:00:00.000000,245.8470107317681,245.8470107317681,232.1717149504871,234.71780395507812
2025-02-03T00:00:00.000000,228.74047863837345,230.5704783469237,224.47377754488917,226.77122497558594
2025-02-04T00:00:00.000000,226.0153521080233,231.86341095944582,225.4186058340825,231.5352020263672
2025-02-05T00:00:00.000000,227.28840417126338,231.40591110501148,227.02982220448578,231.20700073242188
2025-02-06T00:00:00.000000,230.03338922164468,232.5297620441898,229.17806101517482,231.95291137695312
2025-02-07T00:00:00.000000,231.33629458433444,232.72868233994458,226.02529517161955,226.39329528808594
2025-02-10T00:00:00.000000,228.57377553913867,229.58933825388894,226.21404995469493,226.66209411621094
2025-02-11T00:00:00.000000,227.2097321635687,234.20922454356437,227.1400438259152,231.6105499267578
2025-02-12T00:00:00.000000,230.19669384296432,235.9317077791751,229.67894615315132,235.8420867919922
2025-02-13T00:00:00.000000,235.88194100703416,241.28837041996871,234.54775953627293,240.4818878173828
2025-02-14T00:00:00.000000,240.203075232316,244.48441805735465,239.9442089936196,243.53854370117188
2025-02-18T00:00:00.000000,243.0905000064508,244.11602908498713,240.7905267294893,243.40911865234375
2025-02-19T00:00:00.000000,243.5982928571997,244.94242536854557,242.10480216065562,243.807373046875
2025-02-20T00:00:00.000000,243.87707690453925,245.70908851524857,243.2298884862767,244.76321411132812
2025-02-21T00:00:00.000000,244.88267886995578,247.6107939080121,244.155851012499,244.4844207763672
2025-02-24T00:00:00.000000,243.86711335623195,247.7800669312537,243.3593319822528,246.0277099609375
2025-02-25T00:00:00.000000,246.92381259977986,248.91513366913293,243.84722519384715,245.9679718017578
2025-02-26T00:00:00.000000,243.26971340939616,243.91688660847365,238.09228223905913,239.3169403076172
2025-02-27T00:00:00.000000,238.3710773588995,241.4078448384303,236.0312691715791,236.27023315429688
2025-02-28T00:00:00.000000,235.92174819400608,241.03944246427386,229.2010399398617,240.79052734375
2025-03-03T00:00:00.000000,240.74073286620586,242.97101773746803,235.0853888180174,236.99705505371094
2025-03-04T00:00:00.000000,236.6784633674393,239.02822274747484,233.6615980851158,234.9061737060547
2025-03-05T00:00:00.000000,234.3983766092207,235.5234777567522,228.23523611666363,234.7169952392578
2025-03-06T00:00:00.000000,233.42263965762712,236.82779659290307,232.14819548977783,234.30877685546875
2025-03-07T00:00:00.000000,234.08974000390756,240.32256924437755,233.74125275300776,238.03256225585938
2025-03-10T00:00:00.000000,234.5178647329352,235.13518456664028,223.24699590534985,226.4928436279297
2025-03-11T00:00:00.000000,222.83878108425105,224.85997074742775,216.5063794973434,219.8816680908203
2025-03-12T00:00:00.000000,219.18469713036333,220.78771110845915,213.9773970817033,216.0384063720703
2025-03-13T00:00:00.000000,215.01289169752292,215.89902897504837,207.51556900756947,208.7700958251953
2025-03-14T00:00:00.000000,210.33328309966757,213.0215634427817,208.67053186821337,212.56356811523438
2025-03-17T00:00:00.000000,212.3843419118567,214.28605714072168,209.0588394397278,213.07135009765625
2025-03-18T00:00:00.000000,213.23065092190424,214.21634506867483,210.57223927739028,211.76702880859375
2025-03-19T00:00:00.000000,213.29037609854922,217.81066771448715,212.82241448637808,214.3059539794922
